GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
8094631,19890902,198909,1989,1989.663,REB,UPRISING,,,,,,REB,,,PSE,PALESTINIAN,PSE,,,,,,,,0,190,190,19,4,-10.0,11,2,11,1.38248284878216,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7872216,19890527,198905,1989,1989.4027,ISR,ISRAELI,ISR,,,,,,,,JOR,JORDANIAN,JOR,,,,,,,,1,190,190,19,4,-10.0,8,2,8,3.371743996744,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,1,Jordan,JO,JO,31.0,36.0,0,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7936345,19890625,198906,1989,1989.4795,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,193,193,19,4,-10.0,11,2,11,5.56655732561654,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7762540,19890409,198904,1989,1989.2712,MIL,ARMY,,,,,,MIL,,,PSE,PALESTINIAN,PSE,,,,,,,,0,193,193,19,4,-10.0,11,2,11,3.5196935596884,1,West Bank,WE,WE,31.6667,35.25,0,1,West Bank,WE,WE,31.6667,35.25,0,1,West Bank,WE,WE,31.6667,35.25,0,20130203,unspecified
8191820,19891012,198910,1989,1989.7726,MIL,ARMY,,,,,,MIL,,,PSE,PALESTINIAN,PSE,,,,,,,,1,193,193,19,4,-10.0,12,2,12,1.02508504505441,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,20130203,unspecified
8077852,19890827,198908,1989,1989.6493,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,13,2,13,3.49500926424003,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
7699252,19890313,198903,1989,1989.2,ISR,ISRAELI,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,0,190,190,19,4,-10.0,20,2,20,2.6792384994795,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
8373598,19891227,198912,1989,1989.9781,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,17,2,17,3.52678933993631,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8114733,19890911,198909,1989,1989.6877,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,13,2,13,4.68504942189153,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7989204,19890719,198907,1989,1989.5452,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,193,193,19,4,-10.0,5,2,5,1.93949523650342,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8107583,19890908,198909,1989,1989.6795,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,193,193,19,4,-10.0,11,2,11,5.77552969688871,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7749481,19890404,198904,1989,1989.2575,ISR,ISRAELI,ISR,,,,,,,,PSE,OCCUPIED TERRITORIES,PSE,,,,,,,,1,190,190,19,4,-10.0,5,2,5,3.6117381489842,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8276224,19891117,198911,1989,1989.8685,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,193,193,19,4,-10.0,9,2,9,3.55350299065121,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7807523,19890429,198904,1989,1989.326,MIL,ARMY,,,,,,MIL,,,PSE,GAZA,PSE,,,,,,,,1,193,193,19,4,-10.0,18,2,18,3.03678059434466,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,20130203,unspecified
7805072,19890428,198904,1989,1989.3233,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,190,190,19,4,-10.0,17,2,17,4.2926455905561,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7727085,19890325,198903,1989,1989.2329,PSE,GAZA,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,6,2,6,2.30018737481424,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8248720,19891106,198911,1989,1989.8384,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,193,193,19,4,-10.0,20,2,20,2.9086235941822,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8080348,19890828,198908,1989,1989.6521,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,190,190,19,4,-10.0,8,2,8,2.50261914673658,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8070344,19890824,198908,1989,1989.6411,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,17,2,17,0.949469904240764,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8062610,19890821,198908,1989,1989.6329,ISR,JERUSALEM,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,193,193,19,4,-10.0,20,2,20,2.26764492430659,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8136005,19890920,198909,1989,1989.7123,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,5,2,5,6.15729845109737,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8126658,19890916,198909,1989,1989.7014,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,11,2,11,3.08413843945214,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8070348,19890824,198908,1989,1989.6411,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,193,193,19,4,-10.0,16,2,16,2.10256177325581,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7773958,19890414,198904,1989,1989.2849,CVL,VILLAGE,,,,,,CVL,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,10,2,10,2.12556986966509,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7586392,19890126,198901,1989,1989.0712,PSE,WEST BANK,PSE,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,4,2,4,3.40411535225274,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7856104,19890520,198905,1989,1989.3836,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,190,190,19,4,-10.0,13,2,13,2.57222282251014,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7796097,19890424,198904,1989,1989.3123,MIL,MILITARY,,,,,,MIL,,,PSE,GAZA,PSE,,,,,,,,0,190,190,19,4,-10.0,20,2,20,2.32804578970698,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,1,Gaza Strip,GZ,GZ,8.73308,126.321,0,20130203,unspecified
7676871,19890303,198903,1989,1989.1726,ISR,ISRAEL,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,0,190,190,19,4,-10.0,10,2,10,2.92490994735384,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
8221240,19891025,198910,1989,1989.8082,ISR,ISRAELI,ISR,,,,,,,,UAF,GUNMEN,,,,,,UAF,,,1,190,190,19,4,-10.0,13,2,13,0.918484500574052,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7878384,19890530,198905,1989,1989.411,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,193,193,19,4,-10.0,4,2,4,2.24505965697241,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8364628,19891223,198912,1989,1989.9671,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,18,2,18,4.87041351193943,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
7805074,19890428,198904,1989,1989.3233,ISR,JERUSALEM,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,193,193,19,4,-10.0,18,2,18,4.44709258841759,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
8321036,19891205,198912,1989,1989.9178,ISR,ISRAELI,ISR,,,,,,,,PSEREB,PALESTINIAN,PSE,,,,,REB,,,1,195,195,19,4,-10.0,9,2,9,2.91299185888738,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
